company_id,job_url,company_url,collected_at,source_listing_url
25189,https://www.baitoru.com/kanto/jlist/tokyo/23ku/taitoku/job150370035/,https://www.baitoru.com/cjlist25189/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
530081,https://www.baitoru.com/kanto/jlist/tokyo/23kuigai/tachikawashi/job152617185/,https://www.baitoru.com/cjlist530081/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
255197,https://www.baitoru.com/kanto/jlist/tokyo/23ku/shibuyaku/ebisu/job152537969/,https://www.baitoru.com/cjlist255197/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
576894,https://www.baitoru.com/kanto/jlist/tokyo/23ku/shinjukuku/job150291933/,https://www.baitoru.com/cjlist576894/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
105885,https://www.baitoru.com/kanto/jlist/kanagawa/yokohamashi/yokohamashikanagawaku/job150368026/,https://www.baitoru.com/cjlist105885/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
482498,https://www.baitoru.com/kanto/jlist/tokyo/23ku/minatoku/tamachi/job148701846/,https://www.baitoru.com/cjlist482498/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
603599,https://www.baitoru.com/kanto/jlist/tokyo/23ku/kotoku/job152820991/,https://www.baitoru.com/cjlist603599/,2025-11-19T18:24:21,https://www.baitoru.com/kanto/jlist/
